mesh,node1,node2,type,length,lane,restriction,dir,traveltime
523667,4725433,4725441,4,89,6,5,1,8.497
523667,4725440,4725442,4,89,6,4,0,16.481
523667,4725441,4725442,4,15,0,0,0,4.649
523667,4725441,4725442,4,15,0,0,1,5.108
523667,4725441,4725457,4,101,6,5,1,11.083
523667,4725442,4725459,4,101,6,4,0,35.06
523667,4725443,4725445,3,20,6,4,0,2.197
523667,4725444,4725446,3,21,6,5,1,5.421
523667,4725445,4725447,3,110,6,4,0,18.419
523667,4725446,4725448,3,109,6,5,1,19.253
523667,4725447,4725448,3,17,0,0,0,4.548
523667,4725447,4725448,3,17,0,0,1,4.613
523667,4725447,4725449,3,103,6,4,0,15.591
523667,4725448,4725456,3,104,6,5,1,21.58
523667,4725449,4725457,3,107,6,4,0,30.082
523667,4725456,4725458,3,106,6,5,1,16.352
523667,4725457,4725458,3,17,0,5,1,2.738
523667,4725457,4725459,3,15,6,4,0,2.565
523667,4725458,4725460,3,16,6,5,1,2.476
523667,4725458,4725465,3,100,6,5,1,38.353
523667,4725459,4725460,3,17,6,4,0,2.636
523667,4725460,4725472,3,103,6,4,0,13.613
523667,4725465,4725473,3,105,6,5,1,18.249
523667,4725472,4725474,3,104,6,4,0,19.425
523667,4725473,4725474,3,15,0,0,0,4.949
523667,4725473,4725474,3,15,0,0,1,5.704
523667,4725473,4725475,3,111,6,5,1,19.187
523667,4725474,4725476,3,110,6,4,0,20.792
523667,4725475,4725476,3,15,0,0,0,5.33
523667,4725475,4725476,3,15,0,0,1,6.362
523667,4725475,4725477,3,110,6,5,1,16.534
523667,4725476,4725478,3,110,6,4,0,25.032
523667,4725477,4725478,3,15,0,0,0,5.009
523667,4725477,4725478,3,15,0,0,1,4.325
523667,4725477,4725479,3,109,6,5,1,26.626
523667,4725478,4725480,3,109,6,4,0,15.104
523667,4725479,4725481,3,105,6,5,1,14.709
523667,4725480,4725488,3,106,6,4,0,23.207
523667,4725481,4725488,3,16,0,0,0,7.231
523667,4725481,4725488,3,16,0,0,1,5.172
523667,4725481,4725489,3,109,6,5,1,21.494
523667,4725488,4725490,3,107,6,4,0,18.568
523667,4725489,4725667,3,91,6,5,1,12.355
523667,4725490,4725669,3,91,6,4,0,27.015
523667,4725491,4725492,5,10,6,4,0,2.715
523667,4725492,4725496,5,99,6,4,0,37.064
523667,4725492,4726132,5,1,0,0,0,0.144
523667,4725492,4726132,5,1,0,0,1,0.213
523667,4725493,4725496,7,12,6,4,0,2.504
523667,4725494,4725497,7,13,6,5,1,3.498
523667,4725495,4725600,7,33,6,5,1,7.656
523667,4725496,4725497,7,15,6,4,0,2.779
523667,4725496,4725655,7,77,6,4,0,15.353
523667,4725497,4725601,7,112,6,4,0,20.449
523667,4725497,4725656,7,78,6,5,1,29.771
523667,4725600,4725601,7,12,6,4,0,2.505
523667,4725600,4725602,7,89,6,5,1,20.624
523667,4725601,4725603,7,90,6,4,0,17.2
523667,4725602,4725603,7,15,6,5,1,3.344
523667,4725602,4725604,7,136,6,5,1,29.278
523667,4725603,4725605,7,134,6,4,0,28.244
523667,4725604,4725605,7,15,0,0,0,3.805
523667,4725604,4725605,7,15,0,0,1,7.46
523667,4725604,4725606,7,231,6,5,1,57.905
523667,4725605,4725607,7,234,6,4,0,46.707
523667,4725606,4725607,7,15,0,0,0,4.277
523667,4725606,4725607,7,15,0,0,1,6.883
523667,4725606,4725608,7,126,6,5,1,23.28
523667,4725607,4725616,7,124,6,4,0,28.99
523667,4725608,4725609,5,21,6,5,1,3.59
523667,4725608,4725616,5,15,6,4,0,3.161
523667,4725609,4725617,5,16,6,5,1,3.463
523667,4725609,4725618,7,105,6,5,1,30.38
523667,4725616,4725617,5,21,6,4,0,2.673
523667,4725617,4725619,7,108,6,4,0,11.237
523667,4725618,4725620,7,111,6,5,1,14.648
523667,4725619,4725622,7,97,6,4,0,10.629
523667,4725620,4725621,7,10,6,5,1,1.003
523667,4725620,4725632,7,7,0,0,0,1.636
523667,4725620,4725632,7,7,0,0,1,1.986
523667,4725621,4725624,7,71,6,5,1,9.704
523667,4725622,4725623,7,10,6,4,0,0.714
523667,4725623,4725625,7,86,6,4,0,8.813
523667,4725623,4725632,7,7,0,0,0,2.312
523667,4725623,4725632,7,7,0,0,1,1.596
523667,4725624,4725635,7,123,6,5,1,13.681
523667,4725625,4725637,7,119,6,4,0,25.662
523667,4725633,4725635,3,78,6,4,0,25.631
523667,4725634,4725636,3,80,6,5,1,18.841
523667,4725635,4725636,3,16,0,5,1,1.912
523667,4725635,4725637,3,16,6,4,0,3.141
523667,4725636,4725638,3,16,6,5,1,2.976
523667,4725636,4725639,7,175,6,5,1,25.995
523667,4725637,4725638,3,16,0,4,0,1.97
523667,4725637,4726438,3,142,6,4,0,26.711
523667,4725638,4725640,7,173,6,4,0,18.281
523667,4725638,4726439,3,141,6,5,1,47.193
523667,4725639,4725640,7,15,0,0,0,4.375
523667,4725639,4725640,7,15,0,0,1,3.479
523667,4725639,4725641,7,112,6,5,1,11.835
523667,4725640,4725648,7,113,6,4,0,9.918
523667,4725641,4725650,7,159,6,5,1,12.534
523667,4725648,4725649,7,159,6,4,0,24.466
523667,4725649,4725650,7,15,0,0,0,2.744
523667,4725649,4725650,7,15,0,0,1,4.529
523667,4725649,4725652,7,126,6,4,0,15.007
523667,4725650,4725651,7,126,6,5,1,10.523
523667,4725651,4725652,7,15,0,0,0,2.719
523667,4725651,4725652,7,15,0,0,1,6.163
523667,4725651,4725653,7,88,6,5,1,7.907
523667,4725652,4725654,7,94,6,4,0,12.712
523667,4725653,4725654,7,16,0,0,0,5.046
523667,4725653,4725654,7,16,0,0,1,3.93
523667,4725653,4726884,7,200,6,5,1,22.347
523667,4725654,4726770,9,301,0,0,0,77.561
523667,4725654,4726770,9,301,0,0,1,103.431
523667,4725654,4726886,7,204,6,4,0,34.676
523667,4725655,4725656,7,16,0,0,0,4.966
523667,4725655,4725656,7,16,0,0,1,8.368
523667,4725655,4725657,7,106,6,4,0,17.868
523667,4725656,4725664,7,106,6,5,1,25.181
523667,4725657,4725664,7,16,0,0,0,6.173
523667,4725657,4725664,7,16,0,0,1,7.036
523667,4725657,4725665,7,109,6,4,0,23.016
523667,4725664,4725666,7,108,6,5,1,17.332
523667,4725665,4725666,7,16,0,0,0,4.759
523667,4725665,4725666,7,16,0,0,1,6.981
523667,4725665,4725667,7,105,6,4,0,33.382
523667,4725666,4725668,7,106,6,5,1,20.678
523667,4725667,4725668,3,16,6,5,1,2.035
523667,4725667,4725669,3,15,6,4,0,2.439
523667,4725668,4725670,3,15,6,5,1,2.42
523667,4725668,4726416,3,113,6,5,1,24.433
523667,4725669,4725670,3,17,6,4,0,2.958
523667,4725670,4726417,3,112,6,4,0,28.664
523667,4725990,4726882,7,101,6,4,0,12.495
523667,4725991,4726001,7,100,6,5,1,11.135
523667,4725992,4726000,5,13,6,4,0,2.777
523667,4725993,4726001,5,11,6,5,1,2.237
523667,4726000,4726001,5,15,0,4,0,2.295
523667,4726000,4726883,7,117,6,5,1,25.146
523667,4726000,4727008,5,29,6,4,0,5.718
523667,4726001,4727009,5,31,6,5,1,10.951
523667,4726133,4726884,7,108,6,4,0,22.407
523667,4726134,4726885,7,106,6,5,1,26.706
523667,4726392,4726400,3,98,6,5,1,13.099
523667,4726392,4726436,3,71,6,4,0,20.986
523667,4726393,4726401,3,98,6,4,0,10.7
523667,4726393,4726437,3,71,6,5,1,7.444
523667,4726400,4726402,3,92,6,5,1,11.224
523667,4726401,4726403,3,93,6,4,0,15.813
523667,4726402,4726403,3,15,0,0,0,2.877
523667,4726402,4726403,3,15,0,0,1,3.061
523667,4726402,4726404,3,84,6,5,1,19.265
523667,4726403,4726405,3,83,6,4,0,21.894
523667,4726404,4726406,3,36,6,5,1,6.277
523667,4726405,4726407,3,36,6,4,0,16.721
523667,4726406,4726408,3,47,6,5,1,7.797
523667,4726407,4726409,3,47,6,4,0,18.857
523667,4726408,4726409,3,15,0,0,0,3.486
523667,4726408,4726409,3,15,0,0,1,1.902
523667,4726408,4726452,3,20,6,5,1,2.989
523667,4726409,4726454,3,24,6,4,0,3.071
523667,4726416,4726417,3,15,6,0,0,2.331
523667,4726416,4726417,3,15,6,0,1,27.805
523667,4726416,4726418,3,87,6,5,1,13.743
523667,4726417,4726419,3,87,6,4,0,17.129
523667,4726418,4726419,3,15,6,0,0,6.788
523667,4726418,4726419,3,15,6,0,1,2.829
523667,4726418,4726420,3,141,6,5,1,30.19
523667,4726419,4726421,3,143,6,4,0,17.467
523667,4726420,4726421,3,15,0,0,0,4.305
523667,4726420,4726421,3,15,0,0,1,4.031
523667,4726420,4726422,3,136,6,5,1,21.884
523667,4726421,4726423,3,134,6,4,0,19.088
523667,4726422,4726423,3,15,0,0,0,5.507
523667,4726422,4726423,3,15,0,0,1,4.969
523667,4726422,4726424,3,128,6,5,1,25.303
523667,4726423,4726425,3,129,6,4,0,23.191
523667,4726424,4726432,3,43,6,5,1,5.42
523667,4726425,4726433,3,43,6,4,0,15.282
523667,4726432,4726434,3,56,6,5,1,7.118
523667,4726433,4726435,3,57,6,4,0,19.078
523667,4726434,4726435,3,15,0,4,0,2.603
523667,4726434,4726436,3,27,6,5,1,3.844
523667,4726435,4726437,3,27,6,4,0,3.404
523667,4726436,4726437,3,15,0,5,1,2.341
523667,4726438,4726440,3,58,6,4,0,15.905
523667,4726439,4726441,3,57,6,5,1,8.606
523667,4726440,4726441,3,16,0,0,0,3.334
523667,4726440,4726441,3,16,0,0,1,3.668
523667,4726440,4726448,3,59,6,4,0,10.345
523667,4726441,4726449,3,60,6,5,1,9.014
523667,4726448,4726450,3,22,6,4,0,4.556
523667,4726449,4726451,3,21,6,5,1,2.145
523667,4726450,4726452,3,93,6,4,0,32.924
523667,4726451,4726453,3,94,6,5,1,11.387
523667,4726452,4726453,3,14,0,5,1,1.602
523667,4726452,4726454,3,15,0,4,0,1.687
523667,4726453,4726455,3,15,0,5,1,1.821
523667,4726453,4726752,5,72,6,5,1,24.657
523667,4726454,4726455,3,14,0,4,0,1.633
523667,4726455,4726753,5,72,6,4,0,9.486
523667,4726752,4726754,5,82,6,5,1,17.98
523667,4726753,4726755,5,79,6,4,0,9.484
523667,4726754,4726755,5,15,0,0,0,4.032
523667,4726754,4726755,5,15,0,0,1,4.844
523667,4726754,4726756,5,125,6,5,1,24.374
523667,4726755,4726757,5,125,6,4,0,13.136
523667,4726756,4726757,5,15,0,0,0,3.369
523667,4726756,4726757,5,15,0,0,1,3.363
523667,4726756,4726758,5,89,6,5,1,8.608
523667,4726757,4726759,5,90,6,4,0,9.789
523667,4726758,4726760,5,73,6,5,1,6.261
523667,4726759,4726761,5,73,6,4,0,12.971
523667,4726760,4726768,5,39,6,5,1,3.171
523667,4726761,4726769,5,39,6,4,0,7.511
523667,4726768,4726769,5,15,0,0,0,3.599
523667,4726768,4726769,5,15,0,0,1,2.365
523667,4726768,4726770,5,288,6,5,1,29.442
523667,4726769,4726771,5,292,6,4,0,36.359
523667,4726770,4726771,5,16,0,0,0,3.525
523667,4726770,4726771,5,16,0,0,1,3.587
523667,4726770,4726896,5,260,6,5,1,39.234
523667,4726771,4726898,5,264,6,4,0,59.709
523667,4726772,4726773,7,15,0,0,0,2.189
523667,4726772,4726773,7,15,0,0,1,4.17
523667,4726772,4726774,7,147,6,5,1,25.841
523667,4726772,4726885,7,217,6,4,0,52.619
523667,4726773,4726775,7,145,6,4,0,13.712
523667,4726773,4726887,7,209,6,5,1,24.444
523667,4726774,4726776,7,51,6,5,1,9.284
523667,4726775,4726777,7,52,6,4,0,4.807
523667,4726776,4726777,7,16,0,0,0,5.149
523667,4726776,4726777,7,16,0,0,1,2.438
523667,4726776,4726880,7,107,6,5,1,12.705
523667,4726777,4726881,7,108,6,4,0,14.319
523667,4726880,4726882,7,107,6,5,1,10.702
523667,4726881,4726883,7,107,6,4,0,26.912
523667,4726882,4726883,7,15,0,0,0,5.538
523667,4726882,4726883,7,15,0,0,1,6.225
523667,4726884,4726885,7,16,6,5,1,2.901
523667,4726884,4726886,7,17,6,4,0,3.027
523667,4726885,4726887,7,17,6,5,1,3.84
523667,4726886,4726887,7,17,6,4,0,1.788
523667,4726886,4729568,7,112,6,4,0,20.457
523667,4726887,4729569,7,109,6,5,1,27.022
523667,4726888,4726896,7,160,6,4,0,40.068
523667,4726888,4729568,7,38,6,5,1,5.357
523667,4726889,4728961,7,29,6,5,1,8.376
523667,4726889,4729569,7,34,6,4,0,10.158
523667,4726896,4726897,5,16,6,5,1,2.044
523667,4726896,4726898,5,17,6,4,0,2.853
523667,4726897,4726899,5,17,6,5,1,3.161
523667,4726897,4726904,5,73,6,5,1,13.709
523667,4726897,4728961,7,136,6,4,0,26.265
523667,4726898,4726899,5,16,6,0,0,2.181
523667,4726898,4726899,5,16,6,0,1,0.085
523667,4726899,4726905,5,91,6,4,0,12.437
523667,4726904,4726905,5,29,0,0,0,5.233
523667,4726904,4726905,5,29,0,0,1,6.03
523667,4726904,4726912,5,70,6,5,1,11.136
523667,4726905,4726913,5,54,6,4,0,6.762
523667,4726912,4726913,5,17,0,0,0,3.179
523667,4726912,4726913,5,17,0,0,1,9.872
523667,4726912,4726914,5,61,6,5,1,10.39
523667,4726913,4726915,5,58,6,4,0,6.659
523667,4726914,4726915,5,15,0,0,0,2.499
523667,4726914,4726915,5,15,0,0,1,2.758
523667,4726914,4726916,5,128,6,5,1,22.531
523667,4726915,4726917,5,124,6,4,0,15.705
523667,4726916,4726917,5,16,0,0,0,4.032
523667,4726916,4726917,5,16,0,0,1,3.661
523667,4726916,4726918,5,10,6,5,1,1.189
523667,4726917,4726919,5,10,6,4,0,0.773
523667,4726918,4726919,5,16,0,0,0,6.788
523667,4726918,4726919,5,16,0,0,1,0.412
523667,4726918,4726920,5,63,6,5,1,13.688
523667,4726919,4726921,5,63,6,4,0,8.266
523667,4726920,4726921,5,15,0,0,0,0.5
523667,4726920,4726921,5,15,0,0,1,3.071
523667,4726920,4726928,5,108,6,5,1,16.173
523667,4726921,4726929,5,104,6,4,0,20.807
523667,4726928,4726929,5,15,0,0,0,4.245
523667,4726928,4726929,5,15,0,0,1,5.751
523667,4726928,4727012,5,127,6,5,1,25.792
523667,4726929,4727013,5,129,6,4,0,33.917
523667,4727008,4727010,5,57,6,4,0,11.334
523667,4727009,4727011,5,54,6,5,1,14.389
523667,4727010,4727012,5,53,6,4,0,14.983
523667,4727011,4727014,5,59,6,5,1,10.314
523667,4727012,4727013,5,13,6,4,0,2.021
523667,4727012,4727014,5,15,0,5,1,2.784
523667,4727013,4727014,5,15,0,4,0,2.35
523667,4729558,4729559,4,15,0,0,0,3.604
523667,4729558,4729559,4,15,0,0,1,1.814
523667,4729560,4729561,4,15,0,0,0,4.661
523667,4729560,4729561,4,15,0,0,1,1.169
523667,4729568,4729569,7,16,0,0,0,10.75
523667,4729568,4729569,7,16,0,0,1,1.754
523667,4700016,4129573,-1,-1,-1,-1,0,0.01
523667,4700016,4129573,-1,-1,-1,-1,1,0.01
523667,4700017,4129574,-1,-1,-1,-1,0,0.01
523667,4700017,4129574,-1,-1,-1,-1,1,0.01
523667,4700018,4129575,-1,-1,-1,-1,0,0.01
523667,4700018,4129575,-1,-1,-1,-1,1,0.01
523667,4700019,4129576,-1,-1,-1,-1,0,0.01
523667,4700019,4129576,-1,-1,-1,-1,1,0.01
523667,4700020,4129577,-1,-1,-1,-1,0,0.01
523667,4700020,4129577,-1,-1,-1,-1,1,0.01
523667,4700021,4129584,-1,-1,-1,-1,0,0.01
523667,4700021,4129584,-1,-1,-1,-1,1,0.01
523667,4700022,4129585,-1,-1,-1,-1,0,0.01
523667,4700022,4129585,-1,-1,-1,-1,1,0.01
523667,4700023,4129586,-1,-1,-1,-1,0,0.01
523667,4700023,4129586,-1,-1,-1,-1,1,0.01
523667,4700024,4129587,-1,-1,-1,-1,0,0.01
523667,4700024,4129587,-1,-1,-1,-1,1,0.01
523667,4700025,4129588,-1,-1,-1,-1,0,0.01
523667,4700025,4129588,-1,-1,-1,-1,1,0.01
523667,4700032,4129589,-1,-1,-1,-1,0,0.01
523667,4700032,4129589,-1,-1,-1,-1,1,0.01
523667,4700034,4129591,-1,-1,-1,-1,0,0.01
523667,4700034,4129591,-1,-1,-1,-1,1,0.01
523667,4700035,4129592,-1,-1,-1,-1,0,0.01
523667,4700035,4129592,-1,-1,-1,-1,1,0.01
523667,4700036,4129593,-1,-1,-1,-1,0,0.01
523667,4700036,4129593,-1,-1,-1,-1,1,0.01
523667,4700037,4129696,-1,-1,-1,-1,0,0.01
523667,4700037,4129696,-1,-1,-1,-1,1,0.01
523667,4700038,4129697,-1,-1,-1,-1,0,0.01
523667,4700038,4129697,-1,-1,-1,-1,1,0.01
523667,4700039,4129698,-1,-1,-1,-1,0,0.01
523667,4700039,4129698,-1,-1,-1,-1,1,0.01
523667,4700049,4129702,-1,-1,-1,-1,0,0.01
523667,4700049,4129702,-1,-1,-1,-1,1,0.01
523667,4700050,4129703,-1,-1,-1,-1,0,0.01
523667,4700050,4129703,-1,-1,-1,-1,1,0.01
523667,4700051,4129704,-1,-1,-1,-1,0,0.01
523667,4700051,4129704,-1,-1,-1,-1,1,0.01
523667,4700052,4129705,-1,-1,-1,-1,0,0.01
523667,4700052,4129705,-1,-1,-1,-1,1,0.01
523667,4700053,4129712,-1,-1,-1,-1,0,0.01
523667,4700053,4129712,-1,-1,-1,-1,1,0.01
523667,4700054,4129713,-1,-1,-1,-1,0,0.01
523667,4700054,4129713,-1,-1,-1,-1,1,0.01
523667,4700055,4129714,-1,-1,-1,-1,0,0.01
523667,4700055,4129714,-1,-1,-1,-1,1,0.01
523667,4700056,4129715,-1,-1,-1,-1,0,0.01
523667,4700056,4129715,-1,-1,-1,-1,1,0.01
523667,4700064,4129717,-1,-1,-1,-1,0,0.01
523667,4700064,4129717,-1,-1,-1,-1,1,0.01
523667,4700065,4129718,-1,-1,-1,-1,0,0.01
523667,4700065,4129718,-1,-1,-1,-1,1,0.01
523667,4700066,4129719,-1,-1,-1,-1,0,0.01
523667,4700066,4129719,-1,-1,-1,-1,1,0.01
523667,4700067,4129720,-1,-1,-1,-1,0,0.01
523667,4700067,4129720,-1,-1,-1,-1,1,0.01
523667,4700068,4129721,-1,-1,-1,-1,0,0.01
523667,4700068,4129721,-1,-1,-1,-1,1,0.01
523667,4700071,4129730,-1,-1,-1,-1,0,0.01
523667,4700071,4129730,-1,-1,-1,-1,1,0.01
523667,4700072,4129731,-1,-1,-1,-1,0,0.01
523667,4700072,4129731,-1,-1,-1,-1,1,0.01
523667,4700073,4129732,-1,-1,-1,-1,0,0.01
523667,4700073,4129732,-1,-1,-1,-1,1,0.01
523667,4700082,4129735,-1,-1,-1,-1,0,0.01
523667,4700082,4129735,-1,-1,-1,-1,1,0.01
523667,4700083,4129736,-1,-1,-1,-1,0,0.01
523667,4700083,4129736,-1,-1,-1,-1,1,0.01
523667,4700084,4129737,-1,-1,-1,-1,0,0.01
523667,4700084,4129737,-1,-1,-1,-1,1,0.01
523667,4700085,4129744,-1,-1,-1,-1,0,0.01
523667,4700085,4129744,-1,-1,-1,-1,1,0.01
523667,4700086,4129745,-1,-1,-1,-1,0,0.01
523667,4700086,4129745,-1,-1,-1,-1,1,0.01
523667,4700087,4129746,-1,-1,-1,-1,0,0.01
523667,4700087,4129746,-1,-1,-1,-1,1,0.01
523667,4700088,4129747,-1,-1,-1,-1,0,0.01
523667,4700088,4129747,-1,-1,-1,-1,1,0.01
523667,4700089,4129748,-1,-1,-1,-1,0,0.01
523667,4700089,4129748,-1,-1,-1,-1,1,0.01
523667,4717191,4134193,-1,-1,-1,-1,0,0.01
523667,4717191,4134193,-1,-1,-1,-1,1,0.01
523667,4717192,4134169,-1,-1,-1,-1,0,0.01
523667,4717192,4134169,-1,-1,-1,-1,1,0.01
523667,4721127,4134388,-1,-1,-1,-1,0,0.01
523667,4721127,4134388,-1,-1,-1,-1,1,0.01
523667,4721128,4134389,-1,-1,-1,-1,0,0.01
523667,4721128,4134389,-1,-1,-1,-1,1,0.01
523667,4721129,4134392,-1,-1,-1,-1,0,0.01
523667,4721129,4134392,-1,-1,-1,-1,1,0.01
523667,4721136,4134393,-1,-1,-1,-1,0,0.01
523667,4721136,4134393,-1,-1,-1,-1,1,0.01
523667,4721137,4134400,-1,-1,-1,-1,0,0.01
523667,4721137,4134400,-1,-1,-1,-1,1,0.01
523667,4721812,4134896,-1,-1,-1,-1,0,0.01
523667,4721812,4134896,-1,-1,-1,-1,1,0.01
523667,4722791,4134961,-1,-1,-1,-1,0,0.01
523667,4722791,4134961,-1,-1,-1,-1,1,0.01
523667,4722792,4134962,-1,-1,-1,-1,0,0.01
523667,4722792,4134962,-1,-1,-1,-1,1,0.01
523667,4725443,4134965,-1,-1,-1,-1,0,0.01
523667,4725443,4134965,-1,-1,-1,-1,1,0.01
523667,4725444,4134966,-1,-1,-1,-1,0,0.01
523667,4725444,4134966,-1,-1,-1,-1,1,0.01
523667,4725491,4134963,-1,-1,-1,-1,0,0.01
523667,4725491,4134963,-1,-1,-1,-1,1,0.01
523667,4725493,4134967,-1,-1,-1,-1,0,0.01
523667,4725493,4134967,-1,-1,-1,-1,1,0.01
523667,4725494,4134968,-1,-1,-1,-1,0,0.01
523667,4725494,4134968,-1,-1,-1,-1,1,0.01
523667,4725495,4134964,-1,-1,-1,-1,0,0.01
523667,4725495,4134964,-1,-1,-1,-1,1,0.01
523667,4725633,4134969,-1,-1,-1,-1,0,0.01
523667,4725633,4134969,-1,-1,-1,-1,1,0.01
523667,4725634,4135072,-1,-1,-1,-1,0,0.01
523667,4725634,4135072,-1,-1,-1,-1,1,0.01
523667,4725990,4135076,-1,-1,-1,-1,0,0.01
523667,4725990,4135076,-1,-1,-1,-1,1,0.01
523667,4725991,4135075,-1,-1,-1,-1,0,0.01
523667,4725991,4135075,-1,-1,-1,-1,1,0.01
523667,4725992,4135073,-1,-1,-1,-1,0,0.01
523667,4725992,4135073,-1,-1,-1,-1,1,0.01
523667,4725993,4135074,-1,-1,-1,-1,0,0.01
523667,4725993,4135074,-1,-1,-1,-1,1,0.01
523667,4726132,4137395,-1,-1,-1,-1,0,0.01
523667,4726132,4137395,-1,-1,-1,-1,1,0.01
523667,4726133,4137396,-1,-1,-1,-1,0,0.01
523667,4726133,4137396,-1,-1,-1,-1,1,0.01
523667,4726134,4137397,-1,-1,-1,-1,0,0.01
523667,4726134,4137397,-1,-1,-1,-1,1,0.01
